maturity,yield,estimated
3,,11.382608515649657
6,,7.755784569980687
9,,5.817299841430993
12,,4.958517654566824
17,0.0,4.891630323880557
24,,6.03891078938803
32,12.5,7.7248343649615325
36,,8.514813304678116
48,,10.450881759696763
60,,11.801683172797347
80,13.261,13.231718130556445
84,,13.4390310106164
108,14.5,14.363378778556687
120,,14.687354380089918
240,,16.145503759110046
