maturity,yield,estimated
3,,7.992197392646337
6,,9.814285481640608
9,11.05,11.050000181849656
12,,11.897222124667206
24,,13.392208080015847
36,,13.782323056338742
48,,13.892365948645384
60,,13.922927382629005
74,13.93,13.930000389906928
80,13.93,13.930000174205853
84,,13.929609544678648
120,,13.923503905576974
240,,13.913879170565183
