maturity,yield,estimated
3,,10.418366572974973
6,,10.6473947002278
9,11.05,11.050431198408303
12,,11.472459894661924
24,,12.68253056423777
36,,13.267833384807663
48,,13.577639904161074
60,,13.765037099464871
74,13.93,13.907003545807985
80,13.93,13.95264095045606
84,,13.979444154651107
120,,14.140264337453804
240,,14.3278880530304
