maturity,yield,estimated
3,,52.765409588352995
6,,53.67059907690328
9,,51.934096017123494
12,,49.21875713067463
24,,38.39062015917478
36,,31.13890358505542
48,,26.527400268544966
60,,23.482177666836442
84,,19.844997623137296
105,18.0,17.999941709758357
119,17.13,17.13012149609949
120,,17.075745919900818
240,,13.839899229894304
