maturity,yield,estimated
3,,8.763229709662998
6,,8.649997452429023
9,,9.044975115873283
12,,9.616381760219996
24,,11.674253010060328
36,,12.829726184317325
42,13.2,13.1924827677684
45,13.507,13.339850759024808
48,,13.469531696689165
56,13.405,13.748951335609634
60,,13.86107554100258
75,14.345,14.175466154035579
84,,14.310280559080066
120,,14.647343625161138
240,,15.040587436312556
