maturity,yield,estimated
3,,13.611215434510695
6,,13.709405381156932
9,,13.807583921665632
12,,13.905770537401937
24,,14.298521348227508
28,14.47,14.429437710858767
36,,14.691268272520594
46,14.9,15.018556348103399
48,,15.084014044761535
53,15.05,15.247659389888966
58,15.687,15.411302248026898
60,,15.476759690844716
84,,16.262247819547255
120,,17.44047354677302
240,,21.36783903375303
