maturity,yield,estimated
3,,12.467765109554557
6,,12.199786399156299
9,,12.253068403914563
12,,12.46138283757411
24,,13.517037056195976
31,13.955,13.959930660013793
36,,14.187440426246681
48,,14.525423820498773
57,14.9,14.66198412627841
59,14.44,14.684088367255532
60,,14.694275252065456
84,,14.833195690235284
111,14.9,14.88896420399218
120,,14.899724696237394
240,,14.95869861297369
