maturity,yield,estimated
3,,11.849217384420754
6,,11.817274906672258
9,,12.103582165115125
11,12.35,12.35023233333224
12,,12.476627835072568
24,,13.673513390333607
36,,14.27902384520606
48,,14.601709263086434
60,,14.797111493664682
81,15.0,15.000010255927666
84,,15.02071655917761
120,,15.188438683376615
240,,15.384114708690275
